Timestamp,Tournament ID,Tournament Name,Event ID,Event Name,Set ID,Game Number,Stage Name,Winner ID,Loser ID,Winner Name,Loser Name,Winner Character,Loser Character
1544212800,55914,Whip It!,271524,Ultimate Singles,17453625,0,,2328984,2354085,NLDW | Dusty MD,Sir Greatsword,Ridley,Ike
1544212800,55914,Whip It!,271524,Ultimate Singles,17453625,1,,2328984,2354085,NLDW | Dusty MD,Sir Greatsword,Ridley,Ike
1544212800,55914,Whip It!,271524,Ultimate Singles,17453626,0,,2354083,2354081,buttpounder420,Ismael,Sheik,Snake
1544212800,55914,Whip It!,271524,Ultimate Singles,17453626,1,,2354083,2354081,buttpounder420,Ismael,Sheik,Snake
1544212800,55914,Whip It!,271524,Ultimate Singles,17453627,0,,2338633,2354080,KW,Reid,Sheik,Richter
1544212800,55914,Whip It!,271524,Ultimate Singles,17453627,1,,2354080,2338633,Reid,KW,Richter,Sheik
1544212800,55914,Whip It!,271524,Ultimate Singles,17453627,2,,2354080,2338633,Reid,KW,Richter,Sheik
1544212800,55914,Whip It!,271524,Ultimate Singles,17453628,0,,2354084,2354082,Movement,Giggs,Chrom,Inkling
1544212800,55914,Whip It!,271524,Ultimate Singles,17453628,1,,2354084,2354082,Movement,Giggs,Chrom,Inkling
1544212800,55914,Whip It!,271524,Ultimate Singles,17453629,0,,2328984,2354083,NLDW | Dusty MD,buttpounder420,Ridley,Sheik
1544212800,55914,Whip It!,271524,Ultimate Singles,17453629,1,,2328984,2354083,NLDW | Dusty MD,buttpounder420,Ridley,Sheik
1544212800,55914,Whip It!,271524,Ultimate Singles,17453631,0,,2328984,2354084,NLDW | Dusty MD,Movement,Ridley,Chrom
1544212800,55914,Whip It!,271524,Ultimate Singles,17453631,1,,2328984,2354084,NLDW | Dusty MD,Movement,Ridley,Chrom
1544212800,55914,Whip It!,271524,Ultimate Singles,17453631,2,,2328984,2354084,NLDW | Dusty MD,Movement,Ridley,Chrom
1544212800,55914,Whip It!,271524,Ultimate Singles,17453632,0,,2328984,2354084,NLDW | Dusty MD,Movement,Ridley,Chrom
1544212800,55914,Whip It!,271524,Ultimate Singles,17453632,1,,2328984,2354084,NLDW | Dusty MD,Movement,Ridley,Chrom
1544212800,55914,Whip It!,271524,Ultimate Singles,17453632,2,,2328984,2354084,NLDW | Dusty MD,Movement,Ridley,Chrom
1544212800,55914,Whip It!,271524,Ultimate Singles,17453642,0,,2354085,2354081,Sir Greatsword,Ismael,Ike,Snake
1544212800,55914,Whip It!,271524,Ultimate Singles,17453642,1,,2354085,2354081,Sir Greatsword,Ismael,Ike,Snake
1544212800,55914,Whip It!,271524,Ultimate Singles,17453643,0,,2338633,2354082,KW,Giggs,Falco,Inkling
1544212800,55914,Whip It!,271524,Ultimate Singles,17453643,1,,2338633,2354082,KW,Giggs,Falco,Inkling
1544212800,55914,Whip It!,271524,Ultimate Singles,17453645,0,,2354083,2338633,buttpounder420,KW,Sheik,Sheik
1544212800,55914,Whip It!,271524,Ultimate Singles,17453645,1,,2354083,2338633,buttpounder420,KW,Sheik,Sheik
1544212800,55914,Whip It!,271524,Ultimate Singles,17453646,0,,2354083,2354085,buttpounder420,Sir Greatsword,Sheik,Ike
1544212800,55914,Whip It!,271524,Ultimate Singles,17453646,1,,2354083,2354085,buttpounder420,Sir Greatsword,Sheik,Ike
1544212800,55914,Whip It!,271524,Ultimate Singles,17453647,0,,2354084,2354083,Movement,buttpounder420,Chrom,Sheik
1544212800,55914,Whip It!,271524,Ultimate Singles,17453647,1,,2354083,2354084,buttpounder420,Movement,Sheik,Chrom
1544212800,55914,Whip It!,271524,Ultimate Singles,17453647,2,,2354084,2354083,Movement,buttpounder420,Chrom,Sheik
1544212800,55914,Whip It!,271524,Ultimate Singles,17453647,3,,2354084,2354083,Movement,buttpounder420,Chrom,Sheik
1544158800,98917,An Encore Ultimate Weekend - 48hr Launch Event,230043,Ladder,17453842,0,,2353107,2346571,Skrad,Abort,Marth,Bowser
1544158800,98917,An Encore Ultimate Weekend - 48hr Launch Event,230043,Ladder,17454227,0,,2354269,2354095,The Big Kahuna,Lime,King Dedede,Bowser
1544158800,98917,An Encore Ultimate Weekend - 48hr Launch Event,230043,Ladder,17454325,0,,2353101,2347538,Scanz,City Hall,Yoshi,Shulk
1544158800,98917,An Encore Ultimate Weekend - 48hr Launch Event,230043,Ladder,17454563,0,,2347538,2354296,City Hall,Adamntoise,Inkling,Lucario
1544158800,98917,An Encore Ultimate Weekend - 48hr Launch Event,230043,Ladder,17454566,0,,2354269,2346571,The Big Kahuna,Abort,King Dedede,Ganondorf
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17457773,0,,2354427,2343251,WB | TempesTineRage,BackSmash | TheTrueWazerd,Inkling,Duck Hunt
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17457773,1,,2354427,2343251,WB | TempesTineRage,BackSmash | TheTrueWazerd,Corrin,Young Link
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17457789,0,,2354197,2343525,Zach67671,mrme08,Samus,Mario
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17457806,0,,2353861,2043491,Lexsteel,AlteredBeast,Ridley,Fox
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17457824,0,,2352425,1806104,PRIME COMMANDO,Mr.M,Donkey Kong,Captain Falcon
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17457833,0,,2354941,2354890,LGCY | Chiroz,Lord Bitrus,Wolf,Bowser
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17457841,0,,2342786,2354427,SL | MariyoTree,WB | TempesTineRage,Ryu,Inkling
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17457844,0,,2352425,2295113,PRIME COMMANDO,JapanFan6789,Donkey Kong,Samus
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17457845,0,,2354197,2342534,Zach67671,Melito,Samus,Young Link
